"id","parametre_id","parametre_nom","alteration_id","alteration_nom","valeur","libelle","borne_inf_incluse","borne_sup_incluse","borne_inf","borne_sup","unite_mesure_code"
"10490","1433","Orthophosphates (PO4)","12","PHOS","4","Orange","t","f","1","2","162"
"10491","1433","Orthophosphates (PO4)","12","PHOS","5","Rouge","t","f","2","\N","162"
"10452","1841","Carbone Organique","9","MOOX","1","Bleu","t","f","\N","5","162"
"10453","1841","Carbone Organique","9","MOOX","2","Vert","t","f","5","7","162"
"10454","1841","Carbone Organique","9","MOOX","3","Jaune","t","f","7","10","162"
"10455","1841","Carbone Organique","9","MOOX","4","Orange","t","f","10","15","162"
"10456","1841","Carbone Organique","9","MOOX","5","Rouge","t","f","15","\N","162"
"10552","1347","Titre alcalimétrique complet (T.A.C.)","14","MINE","4","Orange","t","f","75","100","28"
"10553","1347","Titre alcalimétrique complet (T.A.C.)","14","MINE","5","Rouge","t","f","100","\N","28"
"10554","1345","Dureté totale","14","MINE","5","Rouge","f","t","\N","0","28"
"10555","1345","Dureté totale","14","MINE","4","Orange","f","t","0","4","28"
"10556","1345","Dureté totale","14","MINE","3","Jaune","f","t","4","6","28"
"10557","1345","Dureté totale","14","MINE","2","Vert","f","t","6","8","28"
"10558","1345","Dureté totale","14","MINE","1","Bleu","f","f","8","40","28"
"10559","1345","Dureté totale","14","MINE","2","Vert","t","f","40","70","28"
"10560","1345","Dureté totale","14","MINE","3","Jaune","t","f","70","90","28"
"10561","1345","Dureté totale","14","MINE","4","Orange","t","f","90","125","28"
"10562","1345","Dureté totale","14","MINE","5","Rouge","t","f","125","\N","28"
"10563","1447","Coliformes","15","BACT","1","Bleu","t","f","\N","50","226"
"10564","1447","Coliformes","15","BACT","2","Vert","t","f","50","500","226"
"10565","1447","Coliformes","15","BACT","3","Jaune","t","f","500","5000","226"
"10566","1447","Coliformes","15","BACT","4","Orange","t","f","5000","10000","226"
"10567","1447","Coliformes","15","BACT","5","Rouge","t","f","10000","\N","226"
"10568","1449","Escherichia coli (E. coli)","15","BACT","1","Bleu","t","f","\N","20","226"
"10569","1449","Escherichia coli (E. coli)","15","BACT","2","Vert","t","f","20","200","226"
"10570","1449","Escherichia coli (E. coli)","15","BACT","3","Jaune","t","f","200","2000","226"
"10571","1449","Escherichia coli (E. coli)","15","BACT","4","Orange","t","f","2000","20000","226"
"10572","1449","Escherichia coli (E. coli)","15","BACT","5","Rouge","t","f","20000","\N","226"
"10578","1369","Arsenic","16","MPMI","1","Bleu","t","f","\N","1","133"
"10579","1369","Arsenic","16","MPMI","2","Vert","t","f","1","35","133"
"10580","1369","Arsenic","16","MPMI","3","Jaune","t","f","35","70","133"
"10581","1369","Arsenic","16","MPMI","4","Orange","t","f","70","100","133"
"10582","1369","Arsenic","16","MPMI","5","Rouge","t","f","100","\N","133"
"10588","1388","Cadmium","16","MPMI","1","Bleu","t","f","\N","0.0089999999999999993","133"
"10589","1388","Cadmium","16","MPMI","2","Vert","t","f","0.0089999999999999993","0.089999999999999997","133"
"10590","1388","Cadmium","16","MPMI","3","Jaune","t","f","0.089999999999999997","0.84999999999999998","133"
"10591","1388","Cadmium","16","MPMI","4","Orange","t","f","0.84999999999999998","3","133"
"10592","1388","Cadmium","16","MPMI","5","Rouge","t","f","3","\N","133"
"10598","1389","Chrome","16","MPMI","1","Bleu","t","f","\N","0.35999999999999999","133"
"10599","1389","Chrome","16","MPMI","2","Vert","t","f","0.35999999999999999","3.6000000000000001","133"
"10600","1389","Chrome","16","MPMI","3","Jaune","t","f","3.6000000000000001","36","133"
"10601","1389","Chrome","16","MPMI","4","Orange","t","f","36","50","133"
"10602","1389","Chrome","16","MPMI","5","Rouge","t","f","50","\N","133"
"10608","1392","Cuivre","16","MPMI","1","Bleu","t","f","\N","0.27000000000000002","133"
"10609","1392","Cuivre","16","MPMI","2","Vert","t","f","0.27000000000000002","2.7000000000000002","133"
"10610","1392","Cuivre","16","MPMI","3","Jaune","t","f","2.7000000000000002","27","133"
"10611","1392","Cuivre","16","MPMI","4","Orange","t","f","27","40","133"
"10612","1392","Cuivre","16","MPMI","5","Rouge","t","f","40","\N","133"
"10613","1084","Cyanures libres","16","MPMI","1","Bleu","t","f","\N","0.02","133"
"10614","1084","Cyanures libres","16","MPMI","2","Vert","t","f","0.02","0.20000000000000001","133"
"10615","1084","Cyanures libres","16","MPMI","3","Jaune","t","f","0.20000000000000001","2","133"
"10616","1084","Cyanures libres","16","MPMI","4","Orange","t","f","2","240","133"
"10617","1084","Cyanures libres","16","MPMI","5","Rouge","t","f","240","\N","133"
"10623","1380","Etain","16","MPMI","1","Bleu","t","f","\N","1","133"
"10624","1380","Etain","16","MPMI","2","Vert","t","f","1","10","133"
"10625","1380","Etain","16","MPMI","3","Jaune","t","f","10","100","133"
"10626","1380","Etain","16","MPMI","4","Orange","t","f","100","55000","133"
"10627","1380","Etain","16","MPMI","5","Rouge","t","f","55000","\N","133"
"10633","1387","Mercure","16","MPMI","1","Bleu","t","f","\N","0.0070000000000000001","133"
"10634","1387","Mercure","16","MPMI","2","Vert","t","f","0.0070000000000000001","0.070000000000000007","133"
"10635","1387","Mercure","16","MPMI","3","Jaune","t","f","0.070000000000000007","0.69999999999999996","133"
"10636","1387","Mercure","16","MPMI","4","Orange","t","f","0.69999999999999996","1","133"
"10637","1387","Mercure","16","MPMI","5","Rouge","t","f","1","\N","133"
"10643","1386","Nickel","16","MPMI","1","Bleu","t","f","\N","1.2","133"
"10644","1386","Nickel","16","MPMI","2","Vert","t","f","1.2","12","133"
"10645","1386","Nickel","16","MPMI","3","Jaune","t","f","12","26","133"
"10646","1386","Nickel","16","MPMI","4","Orange","t","f","26","40","133"
"10647","1386","Nickel","16","MPMI","5","Rouge","t","f","40","\N","133"
"10653","1382","Plomb","16","MPMI","1","Bleu","t","f","\N","1","133"
"10654","1382","Plomb","16","MPMI","2","Vert","t","f","1","10","133"
"10655","1382","Plomb","16","MPMI","3","Jaune","t","f","10","30","133"
"10656","1382","Plomb","16","MPMI","4","Orange","t","f","30","50","133"
"10657","1382","Plomb","16","MPMI","5","Rouge","t","f","50","\N","133"
"10618","1380","Etain","16","MPMI","1","Bleu","t","f","\N","1","133"
"10619","1380","Etain","16","MPMI","2","Vert","t","f","1","10","133"
"10620","1380","Etain","16","MPMI","3","Jaune","t","f","10","100","133"
"10621","1380","Etain","16","MPMI","4","Orange","t","f","100","55000","133"
"10622","1380","Etain","16","MPMI","5","Rouge","t","f","55000","\N","133"
"10648","1382","Plomb","16","MPMI","1","Bleu","t","f","\N","1","133"
"10649","1382","Plomb","16","MPMI","2","Vert","t","f","1","10","133"
"10650","1382","Plomb","16","MPMI","3","Jaune","t","f","10","30","133"
"10651","1382","Plomb","16","MPMI","4","Orange","t","f","30","50","133"
"10658","1383","Zinc","16","MPMI","1","Bleu","t","f","\N","1.3999999999999999","133"
"10638","1386","Nickel","16","MPMI","1","Bleu","t","f","\N","1.2","133"
"10639","1386","Nickel","16","MPMI","2","Vert","t","f","1.2","12","133"
"10640","1386","Nickel","16","MPMI","3","Jaune","t","f","12","26","133"
"10641","1386","Nickel","16","MPMI","4","Orange","t","f","26","40","133"
"10642","1386","Nickel","16","MPMI","5","Rouge","t","f","40","\N","133"
"10628","1387","Mercure","16","MPMI","1","Bleu","t","f","\N","0.0070000000000000001","133"
"10629","1387","Mercure","16","MPMI","2","Vert","t","f","0.0070000000000000001","0.070000000000000007","133"
"10630","1387","Mercure","16","MPMI","3","Jaune","t","f","0.070000000000000007","0.69999999999999996","133"
"10631","1387","Mercure","16","MPMI","4","Orange","t","f","0.69999999999999996","1","133"
"10632","1387","Mercure","16","MPMI","5","Rouge","t","f","1","\N","133"
"10583","1388","Cadmium","16","MPMI","1","Bleu","t","f","\N","0.0089999999999999993","133"
"10584","1388","Cadmium","16","MPMI","2","Vert","t","f","0.0089999999999999993","0.089999999999999997","133"
"10585","1388","Cadmium","16","MPMI","3","Jaune","t","f","0.089999999999999997","0.84999999999999998","133"
"10586","1388","Cadmium","16","MPMI","4","Orange","t","f","0.84999999999999998","3","133"
"10587","1388","Cadmium","16","MPMI","5","Rouge","t","f","3","\N","133"
"10593","1389","Chrome","16","MPMI","1","Bleu","t","f","\N","0.35999999999999999","133"
"10594","1389","Chrome","16","MPMI","2","Vert","t","f","0.35999999999999999","3.6000000000000001","133"
"10595","1389","Chrome","16","MPMI","3","Jaune","t","f","3.6000000000000001","36","133"
"10596","1389","Chrome","16","MPMI","4","Orange","t","f","36","50","133"
"10603","1392","Cuivre","16","MPMI","1","Bleu","t","f","\N","0.27000000000000002","133"
"10604","1392","Cuivre","16","MPMI","2","Vert","t","f","0.27000000000000002","2.7000000000000002","133"
"10605","1392","Cuivre","16","MPMI","3","Jaune","t","f","2.7000000000000002","27","133"
"10606","1392","Cuivre","16","MPMI","4","Orange","t","f","27","40","133"
"10607","1392","Cuivre","16","MPMI","5","Rouge","t","f","40","\N","133"
"10663","1383","Zinc","16","MPMI","1","Bleu","t","f","\N","1.3999999999999999","133"
"10664","1383","Zinc","16","MPMI","2","Vert","t","f","1.3999999999999999","14","133"
"10665","1383","Zinc","16","MPMI","3","Jaune","t","f","14","140","133"
"10666","1383","Zinc","16","MPMI","4","Orange","t","f","140","330","133"
"10667","1383","Zinc","16","MPMI","5","Rouge","t","f","330","\N","133"
"10668","2522","2,4-D-ester","17","PEST","1","Bleu","t","f","\N","1.0000000000000001e-05","133"
"10669","2522","2,4-D-ester","17","PEST","2","Vert","t","f","1.0000000000000001e-05","0.0001","133"
"10670","2522","2,4-D-ester","17","PEST","3","Jaune","t","f","0.0001","0.001","133"
"10671","2522","2,4-D-ester","17","PEST","4","Orange","t","f","0.001","0.10000000000000001","133"
"10672","2522","2,4-D-ester","17","PEST","5","Rouge","t","f","0.10000000000000001","\N","133"
"10673","1212","2,4-MCPA","17","PEST","1","Bleu","t","f","\N","0.10000000000000001","133"
"10674","1212","2,4-MCPA","17","PEST","2","Vert","t","f","0.10000000000000001","0.69999999999999996","133"
"10675","1212","2,4-MCPA","17","PEST","3","Jaune","t","f","0.69999999999999996","1.3999999999999999","133"
"10676","1212","2,4-MCPA","17","PEST","4","Orange","t","f","1.3999999999999999","2","133"
"10677","1212","2,4-MCPA","17","PEST","5","Rouge","t","f","2","\N","133"
"10678","1688","Aclonifène","17","PEST","1","Bleu","t","f","\N","0.0070000000000000001","133"
"10679","1688","Aclonifène","17","PEST","2","Vert","t","f","0.0070000000000000001","0.070000000000000007","133"
"10680","1688","Aclonifène","17","PEST","3","Jaune","t","f","0.070000000000000007","0.69999999999999996","133"
"10681","1688","Aclonifène","17","PEST","4","Orange","t","f","0.69999999999999996","2","133"
"10682","1688","Aclonifène","17","PEST","5","Rouge","t","f","2","\N","133"
"10683","1101","Alachlore","17","PEST","1","Bleu","t","f","\N","0.10000000000000001","133"
"10684","1101","Alachlore","17","PEST","2","Vert","t","f","0.10000000000000001","0.69999999999999996","133"
"10685","1101","Alachlore","17","PEST","3","Jaune","t","f","0.69999999999999996","1.3999999999999999","133"
"10686","1101","Alachlore","17","PEST","4","Orange","t","f","1.3999999999999999","2","133"
"10687","1101","Alachlore","17","PEST","5","Rouge","t","f","2","\N","133"
"10688","1102","Aldicarbe","17","PEST","1","Bleu","t","f","\N","0.0050000000000000001","133"
"10689","1102","Aldicarbe","17","PEST","2","Vert","t","f","0.0050000000000000001","0.050000000000000003","133"
"10690","1102","Aldicarbe","17","PEST","3","Jaune","t","f","0.050000000000000003","0.5","133"
"10691","1102","Aldicarbe","17","PEST","4","Orange","t","f","0.5","2","133"
"10692","1102","Aldicarbe","17","PEST","5","Rouge","t","f","2","\N","133"
"10693","1103","Aldrine","17","PEST","1","Bleu","t","f","\N","0.001","133"
"10694","1103","Aldrine","17","PEST","2","Vert","t","f","0.001","0.050000000000000003","133"
"10695","1103","Aldrine","17","PEST","3","Jaune","t","f","0.050000000000000003","0.20000000000000001","133"
"10696","1103","Aldrine","17","PEST","4","Orange","t","f","0.20000000000000001","1","133"
"10697","1103","Aldrine","17","PEST","5","Rouge","t","f","1","\N","133"
"10698","1105","Aminotriazole","17","PEST","1","Bleu","t","f","\N","0.10000000000000001","133"
"10699","1105","Aminotriazole","17","PEST","2","Vert","t","f","0.10000000000000001","0.69999999999999996","133"
"10700","1105","Aminotriazole","17","PEST","3","Jaune","t","f","0.69999999999999996","1.3999999999999999","133"
"10701","1105","Aminotriazole","17","PEST","4","Orange","t","f","1.3999999999999999","2","133"
"10702","1105","Aminotriazole","17","PEST","5","Rouge","t","f","2","\N","133"
"10703","1107","Atrazine","17","PEST","1","Bleu","t","f","\N","0.02","133"
"10704","1107","Atrazine","17","PEST","2","Vert","t","f","0.02","0.20000000000000001","133"
"10705","1107","Atrazine","17","PEST","3","Jaune","t","f","0.20000000000000001","1","133"
"10706","1107","Atrazine","17","PEST","4","Orange","t","f","1","2","133"
"10707","1107","Atrazine","17","PEST","5","Rouge","t","f","2","\N","133"
"10708","1108","Atrazine déséthyl","17","PEST","1","Bleu","t","f","\N","0.02","133"
"10709","1108","Atrazine déséthyl","17","PEST","2","Vert","t","f","0.02","0.20000000000000001","133"
"10710","1108","Atrazine déséthyl","17","PEST","3","Jaune","t","f","0.20000000000000001","1","133"
"10711","1108","Atrazine déséthyl","17","PEST","4","Orange","t","f","1","2","133"
"10712","1108","Atrazine déséthyl","17","PEST","5","Rouge","t","f","2","\N","133"
"10713","1113","Bentazone","17","PEST","1","Bleu","t","f","\N","0.10000000000000001","133"
"10714","1113","Bentazone","17","PEST","2","Vert","t","f","0.10000000000000001","0.69999999999999996","133"
"10715","1113","Bentazone","17","PEST","3","Jaune","t","f","0.69999999999999996","1.3999999999999999","133"
"10716","1113","Bentazone","17","PEST","4","Orange","t","f","1.3999999999999999","2","133"
"10717","1113","Bentazone","17","PEST","5","Rouge","t","f","2","\N","133"
"10718","1119","Bifénox","17","PEST","1","Bleu","t","f","\N","0.0070000000000000001","133"
"10719","1119","Bifénox","17","PEST","2","Vert","t","f","0.0070000000000000001","0.070000000000000007","133"
"10720","1119","Bifénox","17","PEST","3","Jaune","t","f","0.070000000000000007","0.69999999999999996","133"
"10721","1119","Bifénox","17","PEST","4","Orange","t","f","0.69999999999999996","2","133"
"10722","1119","Bifénox","17","PEST","5","Rouge","t","f","2","\N","133"
"10723","1128","Captane","17","PEST","1","Bleu","t","f","\N","0.10000000000000001","133"
"10724","1128","Captane","17","PEST","2","Vert","t","f","0.10000000000000001","0.69999999999999996","133"
"10725","1128","Captane","17","PEST","3","Jaune","t","f","0.69999999999999996","1.3999999999999999","133"
"10726","1128","Captane","17","PEST","4","Orange","t","f","1.3999999999999999","2","133"
"10727","1128","Captane","17","PEST","5","Rouge","t","f","2","\N","133"
"10728","1129","Carbendazime","17","PEST","1","Bleu","t","f","\N","0.00069999999999999999","133"
"10729","1129","Carbendazime","17","PEST","2","Vert","t","f","0.00069999999999999999","0.0070000000000000001","133"
"10730","1129","Carbendazime","17","PEST","3","Jaune","t","f","0.0070000000000000001","0.070000000000000007","133"
"10731","1129","Carbendazime","17","PEST","4","Orange","t","f","0.070000000000000007","2","133"
"10732","1129","Carbendazime","17","PEST","5","Rouge","t","f","2","\N","133"
"10733","1130","Carbofuran","17","PEST","1","Bleu","t","f","\N","0.0015","133"
"10734","1130","Carbofuran","17","PEST","2","Vert","t","f","0.0015","0.014999999999999999","133"
"10735","1130","Carbofuran","17","PEST","3","Jaune","t","f","0.014999999999999999","0.14999999999999999","133"
"10736","1130","Carbofuran","17","PEST","4","Orange","t","f","0.14999999999999999","2","133"
"10737","1130","Carbofuran","17","PEST","5","Rouge","t","f","2","\N","133"
"10738","1464","Chlorfenvinphos","17","PEST","1","Bleu","t","f","\N","0.00029999999999999997","133"
"10739","1464","Chlorfenvinphos","17","PEST","2","Vert","t","f","0.00029999999999999997","0.0030000000000000001","133"
"10740","1464","Chlorfenvinphos","17","PEST","3","Jaune","t","f","0.0030000000000000001","0.029999999999999999","133"
"10741","1464","Chlorfenvinphos","17","PEST","4","Orange","t","f","0.029999999999999999","2","133"
"10742","1464","Chlorfenvinphos","17","PEST","5","Rouge","t","f","2","\N","133"
"10743","1473","Chlorothalonil","17","PEST","1","Bleu","t","f","\N","0.00040000000000000002","133"
"10744","1473","Chlorothalonil","17","PEST","2","Vert","t","f","0.00040000000000000002","0.0040000000000000001","133"
"10745","1473","Chlorothalonil","17","PEST","3","Jaune","t","f","0.0040000000000000001","0.040000000000000001","133"
"10746","1473","Chlorothalonil","17","PEST","4","Orange","t","f","0.040000000000000001","2","133"
"10747","1473","Chlorothalonil","17","PEST","5","Rouge","t","f","2","\N","133"
"10748","1083","Chlorpyriphos-éthyl","17","PEST","1","Bleu","t","f","\N","5.0000000000000002e-05","133"
"10749","1083","Chlorpyriphos-éthyl","17","PEST","2","Vert","t","f","5.0000000000000002e-05","0.00050000000000000001","133"
"10750","1083","Chlorpyriphos-éthyl","17","PEST","3","Jaune","t","f","0.00050000000000000001","0.0050000000000000001","133"
"10751","1083","Chlorpyriphos-éthyl","17","PEST","4","Orange","t","f","0.0050000000000000001","0.050000000000000003","133"
"10752","1083","Chlorpyriphos-éthyl","17","PEST","5","Rouge","t","f","0.050000000000000003","\N","133"
"10753","1139","Cymoxanil","17","PEST","1","Bleu","t","f","\N","0.0060000000000000001","133"
"10754","1139","Cymoxanil","17","PEST","2","Vert","t","f","0.0060000000000000001","0.059999999999999998","133"
"10755","1139","Cymoxanil","17","PEST","3","Jaune","t","f","0.059999999999999998","0.59999999999999998","133"
"10756","1139","Cymoxanil","17","PEST","4","Orange","t","f","0.59999999999999998","2","133"
"10757","1139","Cymoxanil","17","PEST","5","Rouge","t","f","2","\N","133"
"10758","1359","Cyprodinil","17","PEST","1","Bleu","t","f","\N","0.01","133"
"10759","1359","Cyprodinil","17","PEST","2","Vert","t","f","0.01","0.10000000000000001","133"
"10760","1359","Cyprodinil","17","PEST","3","Jaune","t","f","0.10000000000000001","1","133"
"10761","1359","Cyprodinil","17","PEST","4","Orange","t","f","1","2","133"
"10762","1359","Cyprodinil","17","PEST","5","Rouge","t","f","2","\N","133"
"10763","1143","DDD 24'","17","PEST","1","Bleu","t","f","\N","0.00059999999999999995","133"
"10764","1143","DDD 24'","17","PEST","2","Vert","t","f","0.00059999999999999995","0.0060000000000000001","133"
"10765","1143","DDD 24'","17","PEST","3","Jaune","t","f","0.0060000000000000001","0.059999999999999998","133"
"10766","1143","DDD 24'","17","PEST","4","Orange","t","f","0.059999999999999998","0.59999999999999998","133"
"10767","1143","DDD 24'","17","PEST","5","Rouge","t","f","0.59999999999999998","\N","133"
"10768","1144","DDD 44'","17","PEST","1","Bleu","t","f","\N","0.00059999999999999995","133"
"10769","1144","DDD 44'","17","PEST","2","Vert","t","f","0.00059999999999999995","0.0060000000000000001","133"
"10770","1144","DDD 44'","17","PEST","3","Jaune","t","f","0.0060000000000000001","0.059999999999999998","133"
"10771","1144","DDD 44'","17","PEST","4","Orange","t","f","0.059999999999999998","0.59999999999999998","133"
"10772","1144","DDD 44'","17","PEST","5","Rouge","t","f","0.59999999999999998","\N","133"
"10773","1145","DDE 24'","17","PEST","1","Bleu","t","f","\N","0.029999999999999999","133"
"10774","1145","DDE 24'","17","PEST","2","Vert","t","f","0.029999999999999999","0.29999999999999999","133"
"10775","1145","DDE 24'","17","PEST","3","Jaune","t","f","0.29999999999999999","1.6000000000000001","133"
"10776","1145","DDE 24'","17","PEST","4","Orange","t","f","1.6000000000000001","2","133"
"10777","1145","DDE 24'","17","PEST","5","Rouge","t","f","2","\N","133"
"10778","1146","DDE 44'","17","PEST","1","Bleu","t","f","\N","0.029999999999999999","133"
"10779","1146","DDE 44'","17","PEST","2","Vert","t","f","0.029999999999999999","0.29999999999999999","133"
"10780","1146","DDE 44'","17","PEST","3","Jaune","t","f","0.29999999999999999","1.6000000000000001","133"
"10781","1146","DDE 44'","17","PEST","4","Orange","t","f","1.6000000000000001","2","133"
"10782","1146","DDE 44'","17","PEST","5","Rouge","t","f","2","\N","133"
"10783","1147","DDT 24'","17","PEST","1","Bleu","t","f","\N","0.00020000000000000001","133"
"10784","1147","DDT 24'","17","PEST","2","Vert","t","f","0.00020000000000000001","0.002","133"
"10785","1147","DDT 24'","17","PEST","3","Jaune","t","f","0.002","0.02","133"
"10786","1147","DDT 24'","17","PEST","4","Orange","t","f","0.02","0.20000000000000001","133"
"10787","1147","DDT 24'","17","PEST","5","Rouge","t","f","0.20000000000000001","\N","133"
"10788","1148","DDT 44'","17","PEST","1","Bleu","t","f","\N","0.00020000000000000001","133"
"10789","1148","DDT 44'","17","PEST","2","Vert","t","f","0.00020000000000000001","0.002","133"
"10790","1148","DDT 44'","17","PEST","3","Jaune","t","f","0.002","0.02","133"
"10791","1148","DDT 44'","17","PEST","4","Orange","t","f","0.02","0.20000000000000001","133"
"10792","1148","DDT 44'","17","PEST","5","Rouge","t","f","0.20000000000000001","\N","133"
"10793","1149","Deltaméthrine","17","PEST","1","Bleu","t","f","\N","2.0000000000000002e-05","133"
"10794","1149","Deltaméthrine","17","PEST","2","Vert","t","f","2.0000000000000002e-05","0.00020000000000000001","133"
"10795","1149","Deltaméthrine","17","PEST","3","Jaune","t","f","0.00020000000000000001","0.002","133"
"10796","1149","Deltaméthrine","17","PEST","4","Orange","t","f","0.002","0.02","133"
"10797","1149","Deltaméthrine","17","PEST","5","Rouge","t","f","0.02","\N","133"
"10798","1480","Dicamba","17","PEST","1","Bleu","t","f","\N","0.10000000000000001","133"
"10799","1480","Dicamba","17","PEST","2","Vert","t","f","0.10000000000000001","0.69999999999999996","133"
"10800","1480","Dicamba","17","PEST","3","Jaune","t","f","0.69999999999999996","1.3999999999999999","133"
"10801","1480","Dicamba","17","PEST","4","Orange","t","f","1.3999999999999999","2","133"
"10802","1480","Dicamba","17","PEST","5","Rouge","t","f","2","\N","133"
"10803","1169","Dichlorprop","17","PEST","1","Bleu","t","f","\N","0.050000000000000003","133"
"10804","1169","Dichlorprop","17","PEST","2","Vert","t","f","0.050000000000000003","0.5","133"
"10805","1169","Dichlorprop","17","PEST","3","Jaune","t","f","0.5","1.2","133"
"10806","1169","Dichlorprop","17","PEST","4","Orange","t","f","1.2","2","133"
"10807","1169","Dichlorprop","17","PEST","5","Rouge","t","f","2","\N","133"
"10808","1173","Dieldrine","17","PEST","1","Bleu","t","f","\N","0.00050000000000000001","133"
"10809","1173","Dieldrine","17","PEST","2","Vert","t","f","0.00050000000000000001","0.0050000000000000001","133"
"10810","1173","Dieldrine","17","PEST","3","Jaune","t","f","0.0050000000000000001","0.050000000000000003","133"
"10811","1173","Dieldrine","17","PEST","4","Orange","t","f","0.050000000000000003","0.5","133"
"10812","1173","Dieldrine","17","PEST","5","Rouge","t","f","0.5","\N","133"
"10813","1176","Dinoterbe","17","PEST","1","Bleu","t","f","\N","0.00029999999999999997","133"
"10814","1176","Dinoterbe","17","PEST","2","Vert","t","f","0.00029999999999999997","0.0030000000000000001","133"
"10815","1176","Dinoterbe","17","PEST","3","Jaune","t","f","0.0030000000000000001","0.029999999999999999","133"
"10816","1176","Dinoterbe","17","PEST","4","Orange","t","f","0.029999999999999999","0.29999999999999999","133"
"10817","1176","Dinoterbe","17","PEST","5","Rouge","t","f","0.29999999999999999","\N","133"
"10818","1699","Diquat","17","PEST","1","Bleu","t","f","\N","0.02","133"
"10819","1699","Diquat","17","PEST","2","Vert","t","f","0.02","0.20000000000000001","133"
"10820","1699","Diquat","17","PEST","3","Jaune","t","f","0.20000000000000001","1","133"
"10821","1699","Diquat","17","PEST","4","Orange","t","f","1","2","133"
"10822","1699","Diquat","17","PEST","5","Rouge","t","f","2","\N","133"
"10823","1177","Diuron","17","PEST","1","Bleu","t","f","\N","0.02","133"
"10824","1177","Diuron","17","PEST","2","Vert","t","f","0.02","0.20000000000000001","133"
"10825","1177","Diuron","17","PEST","3","Jaune","t","f","0.20000000000000001","1","133"
"10826","1177","Diuron","17","PEST","4","Orange","t","f","1","2","133"
"10827","1177","Diuron","17","PEST","5","Rouge","t","f","2","\N","133"
"10828","1743","Endosulfan","17","PEST","1","Bleu","t","f","\N","0.002","133"
"10829","1743","Endosulfan","17","PEST","2","Vert","t","f","0.002","0.02","133"
"10830","1743","Endosulfan","17","PEST","3","Jaune","t","f","0.02","0.20000000000000001","133"
"10831","1743","Endosulfan","17","PEST","4","Orange","t","f","0.20000000000000001","0.29999999999999999","133"
"10832","1743","Endosulfan","17","PEST","5","Rouge","t","f","0.29999999999999999","\N","133"
"10833","1181","Endrine","17","PEST","1","Bleu","t","f","\N","0.00029999999999999997","133"
"10834","1181","Endrine","17","PEST","2","Vert","t","f","0.00029999999999999997","0.0030000000000000001","133"
"10835","1181","Endrine","17","PEST","3","Jaune","t","f","0.0030000000000000001","0.029999999999999999","133"
"10836","1181","Endrine","17","PEST","4","Orange","t","f","0.029999999999999999","0.29999999999999999","133"
