CdStationMesureEauxSurface,Température,pH,O2_dissous,Conductivité,MES,Turbidité,Carbone_org,Nitrates,Phosphore_total,Azote_Kjeldahl,Orthophosphates,Ammonium,Nitrites,DBO5,DCO,cluster
02016050,9.328571428571427,7.6571428571428575,11.6,79.71428571428571,5.442857142857143,1.2571428571428573,1.8142857142857143,2.225,0.015714285714285715,0.5,0.040857142857142856,0.05285714285714286,0.01,1.1714285714285713,7.142857142857143,0
02017000,11.718181818181819,7.781818181818181,10.618181818181817,203.8181818181818,5.445454545454545,1.7172727272727273,2.7636363636363637,5.081818181818182,0.16818181818181818,0.6,0.452,0.16727272727272727,0.05,1.4909090909090907,9.818181818181818,2
02018000,11.62857142857143,8.035714285714286,10.385714285714286,288.85714285714283,6.3428571428571425,3.1957142857142853,3.142857142857143,8.063636363636364,0.14285714285714285,0.5142857142857143,0.33728571428571424,0.08142857142857143,0.10857142857142857,1.6142857142857143,8.857142857142858,2
02018500,11.983333333333334,8.025,10.9,404.0833333333333,16.208333333333332,5.783333333333334,2.4250000000000003,9.15,0.07083333333333333,0.5583333333333333,0.14225000000000002,0.0725,0.07416666666666667,1.45,9.75,2
02018780,7.1499999999999995,7.179166666666667,11.533333333333333,41.166666666666664,2.025,0.43166666666666664,2.5749999999999997,1.2333333333333334,0.015833333333333335,0.5,0.03308333333333333,0.05000000000000001,0.010833333333333334,0.9166666666666666,7.75,0
02019000,9.325000000000001,7.4750000000000005,11.791666666666666,89.16666666666667,4.216666666666667,1.5283333333333333,2.3583333333333334,2.591666666666667,0.03666666666666667,0.5,0.08391666666666668,0.050833333333333335,0.012499999999999999,1.2083333333333333,7.916666666666667,0
02019500,9.291666666666666,7.716666666666666,11.541666666666666,96.41666666666667,5.4750000000000005,2.0366666666666666,2.558333333333333,2.9333333333333336,0.04,0.5083333333333333,0.08241666666666667,0.050833333333333335,0.011666666666666667,1.0916666666666666,8.75,0
02020000,9.791666666666666,7.7749999999999995,11.266666666666666,161.25,9.875,3.6675,4.075,4.041666666666667,0.09416666666666666,0.5416666666666666,0.21525000000000002,0.09749999999999999,0.08,1.6916666666666667,14.083333333333334,0
02021000,10.557142857142859,7.664285714285714,11.557142857142859,173.85714285714286,7.371428571428572,2.2914285714285714,3.0142857142857147,3.5083333333333333,0.07428571428571429,0.5142857142857143,0.17442857142857143,0.060000000000000005,0.03428571428571429,1.2571428571428573,9.571428571428571,0
02021700,10.636363636363637,7.7,6.136363636363637,667.0909090909091,4.545454545454546,1.430909090909091,1.3545454545454545,9.799999999999999,0.022727272727272728,0.509090909090909,0.04281818181818182,0.051818181818181826,0.06818181818181818,0.890909090909091,6.2727272727272725,2
02022000,12.133333333333333,8.016666666666667,9.908333333333333,415.5,16.691666666666666,4.849166666666666,2.3583333333333334,9.666666666666666,0.075,0.5416666666666666,0.15441666666666667,0.09166666666666667,0.0825,1.1416666666666666,7.333333333333333,2
02022700,11.209090909090909,7.9818181818181815,9.627272727272727,408.45454545454544,12.9,4.509090909090909,2.4,8.745454545454546,0.07090909090909091,0.5363636363636364,0.14554545454545453,0.07454545454545454,0.060000000000000005,1.4181818181818182,8.909090909090908,2
02024000,9.508333333333333,7.766666666666667,10.908333333333333,176.83333333333334,4.766666666666667,1.8183333333333334,2.3000000000000003,4.008333333333334,0.04833333333333334,0.5,0.12891666666666665,0.05416666666666667,0.017499999999999998,1.2416666666666667,7.833333333333333,0
02025100,10.176923076923078,7.834615384615384,9.569230769230769,160.69230769230768,8.63076923076923,4.161538461538462,3.0461538461538464,3.8461538461538463,0.05384615384615384,0.5076923076923077,0.11046153846153846,0.05384615384615385,0.019230769230769232,1.5384615384615385,9.076923076923077,0
02025500,11.53076923076923,7.945833333333333,9.023076923076923,426.1666666666667,16.008333333333333,5.375,2.323076923076923,9.758333333333333,0.07583333333333334,0.5416666666666666,0.14783333333333334,0.09249999999999999,0.06333333333333334,1.5153846153846153,9.166666666666666,2
02025700,11.253846153846155,7.608333333333333,6.846153846153846,625.4166666666666,2.8333333333333335,1.0358333333333334,1.123076923076923,20.125,0.011818181818181818,0.5,0.0195,0.05416666666666667,0.03333333333333333,0.9692307692307692,5.666666666666667,2
02027000,11.674999999999999,8.008333333333335,9.125,435.5,15.616666666666667,5.941666666666666,2.183333333333333,10.333333333333334,0.065,0.5083333333333333,0.12425000000000001,0.08583333333333333,0.0625,1.175,8.0,2
