CdStationMesureEauxSurface,LbStationMesureEauxSurface,DatePrel,Température,pH,O2_dissous,Conductivité,MES,Turbidité,Carbone_org,Nitrates,Phosphore_total,Azote_Kjeldahl,Orthophosphates,Ammonium,Nitrites,DBO5,DCO
02112000,LA MEUSE A BRAS-SUR-MEUSE,2013-03-18,5.7,7.65,10.7,546.0,10.0,4.5,2.4,15.0,0.04,0.8,0.13,0.05,0.02,1.5,16.0
02112000,LA MEUSE A BRAS-SUR-MEUSE,2013-04-15,12.6,8.2,9.5,423.0,55.0,27.0,6.4,16.0,0.07,1.0,0.16,0.13,0.11,0.5,10.0
02112000,LA MEUSE A BRAS-SUR-MEUSE,2013-05-14,12.5,8.2,9.7,497.0,8.3,5.1,3.0,11.0,0.04,0.5,0.12,0.05,0.02,1.6,8.0
02112000,LA MEUSE A BRAS-SUR-MEUSE,2013-06-10,15.7,8.0,8.1,531.0,8.0,4.0,2.4,16.0,0.02,0.6,0.015,0.05,0.03,0.5,10.0
02112000,LA MEUSE A BRAS-SUR-MEUSE,2013-07-08,19.0,8.1,8.5,500.0,7.0,3.6,2.2,11.6,0.02,0.5,0.015,0.05,0.05,0.5,8.0
02112000,LA MEUSE A BRAS-SUR-MEUSE,2013-08-05,20.0,8.1,8.3,550.0,5.0,3.1,3.2,8.9,0.02,0.5,0.015,0.05,0.04,1.0,5.0
02112000,LA MEUSE A BRAS-SUR-MEUSE,2013-09-02,16.0,8.2,9.9,520.0,6.0,0.5,1.8,10.2,0.03,0.5,0.015,0.05,0.06,0.5,6.0
02112000,LA MEUSE A BRAS-SUR-MEUSE,2013-09-30,14.0,8.0,9.2,530.0,3.0,2.1,2.7,16.6,0.06,0.5,0.137,0.05,0.05,2.9,6.0
02112000,LA MEUSE A BRAS-SUR-MEUSE,2013-10-28,14.0,8.0,8.6,400.0,27.0,28.6,6.6,8.7,0.17,0.9,0.307,0.05,0.03,1.4,26.0
02112000,LA MEUSE A BRAS-SUR-MEUSE,2013-11-25,6.5,8.3,9.0,500.0,16.0,16.0,3.3,13.0,0.08,0.5,0.18,0.05,0.03,2.0,9.0
02112150,LE RUISSEAU DE FORGES A BETHINCOURT,2013-02-18,4.4,8.0,8.3,574.0,13.0,7.5,0.9,25.0,0.03,0.7,0.06,0.05,0.02,1.8,5.0
02112150,LE RUISSEAU DE FORGES A BETHINCOURT,2013-03-18,6.3,7.4,9.5,597.0,26.0,14.0,1.8,17.0,0.04,0.6,0.08,0.05,0.04,1.3,12.0
02112150,LE RUISSEAU DE FORGES A BETHINCOURT,2013-04-15,10.9,7.85,12.5,566.0,9.6,2.1,1.5,21.0,0.01,0.5,0.017,0.05,0.03,1.5,5.0
02112150,LE RUISSEAU DE FORGES A BETHINCOURT,2013-05-14,10.1,7.8,9.6,567.0,8.7,5.7,1.5,22.0,0.02,0.5,0.06,0.05,0.04,1.6,7.0
02112150,LE RUISSEAU DE FORGES A BETHINCOURT,2013-06-10,11.3,7.85,8.0,593.0,8.4,3.6,1.4,22.0,0.01,0.5,0.05,0.05,0.04,0.5,6.0
02112150,LE RUISSEAU DE FORGES A BETHINCOURT,2013-07-08,12.0,7.7,10.3,590.0,6.0,3.2,1.4,21.2,0.02,0.5,0.037,0.05,0.03,0.5,5.0
02112150,LE RUISSEAU DE FORGES A BETHINCOURT,2013-08-05,13.0,7.75,10.0,560.0,3.0,2.1,2.0,21.0,0.02,0.5,0.015,0.05,0.01,0.6,5.0
02112150,LE RUISSEAU DE FORGES A BETHINCOURT,2013-09-02,10.0,7.85,11.0,540.0,2.0,1.2,1.1,21.4,0.02,0.9,0.015,0.05,0.01,0.5,5.0
02112150,LE RUISSEAU DE FORGES A BETHINCOURT,2013-09-30,11.0,7.75,9.6,540.0,2.0,2.2,1.3,20.5,0.02,0.5,0.031,0.05,0.01,2.5,11.0
02112150,LE RUISSEAU DE FORGES A BETHINCOURT,2013-10-28,12.0,7.9,8.9,570.0,80.0,65.0,4.8,26.6,0.16,0.9,0.212,0.05,0.06,1.7,27.0
02112150,LE RUISSEAU DE FORGES A BETHINCOURT,2013-11-25,8.5,7.7,8.9,600.0,7.0,4.0,1.4,25.0,0.02,0.5,0.056,0.05,0.03,1.2,5.0
02113000,LA MEUSE A SASSEY-SUR-MEUSE,2013-01-16,4.5,8.25,11.3,553.0,11.0,8.3,2.0,18.0,0.05,0.5,0.14,0.05,0.03,0.5,5.0
02113000,LA MEUSE A SASSEY-SUR-MEUSE,2013-02-13,2.5,8.25,12.8,501.0,10.0,7.5,2.6,16.0,0.04,0.5,0.11,0.05,0.02,1.2,7.0
02113000,LA MEUSE A SASSEY-SUR-MEUSE,2013-03-13,5.9,8.35,11.6,532.0,4.7,3.0,1.5,17.0,0.03,0.5,0.05,0.06,0.02,0.8,7.0
02113000,LA MEUSE A SASSEY-SUR-MEUSE,2013-04-10,8.8,8.1,8.4,486.0,5.5,0.69,1.6,15.0,0.01,0.5,0.04,0.05,0.02,1.3,13.0
02113000,LA MEUSE A SASSEY-SUR-MEUSE,2013-05-10,15.3,8.0,7.2,421.0,19.0,15.0,6.2,5.2,0.08,0.6,0.23,0.06,0.02,0.8,6.0
02113000,LA MEUSE A SASSEY-SUR-MEUSE,2013-06-05,14.5,8.15,14.2,490.0,10.0,6.2,3.3,12.0,0.06,0.5,0.1,0.05,0.03,0.8,12.0
02113000,LA MEUSE A SASSEY-SUR-MEUSE,2013-07-04,17.0,8.3,9.8,500.0,9.0,2.3,2.2,15.3,0.01,0.5,0.015,0.05,0.03,0.5,5.0
02113000,LA MEUSE A SASSEY-SUR-MEUSE,2013-07-31,21.0,8.1,8.2,510.0,3.0,1.0,2.3,12.3,0.05,0.5,0.092,0.05,0.06,0.5,5.0
02113000,LA MEUSE A SASSEY-SUR-MEUSE,2013-08-28,18.0,8.5,10.0,480.0,2.0,1.2,1.8,11.0,0.03,0.5,0.051,0.05,0.05,1.6,6.0
02113000,LA MEUSE A SASSEY-SUR-MEUSE,2013-09-25,15.0,8.2,9.7,590.0,4.0,2.3,3.4,17.3,0.05,0.5,0.136,0.05,0.03,1.4,8.0
02113000,LA MEUSE A SASSEY-SUR-MEUSE,2013-10-23,15.0,8.1,9.0,480.0,30.0,6.2,6.1,10.2,0.15,0.8,0.38,0.05,0.04,3.1,12.0
02113000,LA MEUSE A SASSEY-SUR-MEUSE,2013-11-20,7.4,8.3,11.2,500.0,8.0,7.4,3.1,15.6,0.06,0.5,0.019,0.05,0.03,1.5,5.0
02114000,LA MEUSE A INOR,2013-01-21,3.9,8.3,12.5,557.0,7.6,2.7,2.0,18.0,0.04,0.5,0.13,0.05,0.03,0.5,7.0
02114000,LA MEUSE A INOR,2013-02-18,5.5,8.1,9.9,490.0,13.0,8.4,1.2,17.0,0.07,0.5,0.1,0.05,0.02,1.7,6.0
02114000,LA MEUSE A INOR,2013-03-18,6.1,7.7,11.0,507.0,18.0,6.6,2.9,16.0,0.05,0.9,0.07,0.05,0.02,1.1,14.0
02114000,LA MEUSE A INOR,2013-04-15,12.7,8.3,9.9,562.0,29.0,11.0,3.2,14.0,0.03,0.5,0.08,0.05,0.07,2.5,5.0
02114000,LA MEUSE A INOR,2013-05-14,13.1,8.1,9.4,472.0,12.0,6.7,4.3,7.7,0.05,0.5,0.1,0.05,0.02,2.0,12.0
02114000,LA MEUSE A INOR,2013-06-10,16.2,8.2,7.8,513.0,9.4,3.9,2.4,14.0,0.26,0.5,0.02,0.05,0.02,0.5,5.0
02114000,LA MEUSE A INOR,2013-07-08,20.0,8.05,9.6,490.0,11.0,5.2,2.2,11.9,0.01,0.5,0.015,0.05,0.03,0.8,7.0
02114000,LA MEUSE A INOR,2013-08-05,23.0,8.1,8.1,490.0,12.0,2.4,2.3,9.9,0.03,0.5,0.04,0.05,0.03,0.7,5.0
02114000,LA MEUSE A INOR,2013-09-02,15.0,8.2,9.9,500.0,5.0,0.4,1.8,10.8,0.03,0.5,0.015,0.05,0.03,0.5,5.0
02114000,LA MEUSE A INOR,2013-09-30,16.0,8.2,9.1,500.0,3.0,2.0,3.0,15.4,0.06,0.5,0.139,0.05,0.03,2.8,15.0
02114000,LA MEUSE A INOR,2013-10-28,14.0,8.0,8.7,420.0,35.0,36.4,5.5,10.4,0.17,1.2,0.302,0.05,0.03,1.7,33.0
02114000,LA MEUSE A INOR,2013-11-25,6.2,7.3,8.6,510.0,15.0,12.4,3.3,13.4,0.08,0.5,0.142,0.05,0.03,1.1,7.0
02115000,LA MEUSE A REMILLY,2013-02-19,5.1,8.25,10.7,499.0,12.0,9.1,2.1,17.0,0.05,0.5,0.11,0.05,0.02,1.9,5.0
02115000,LA MEUSE A REMILLY,2013-04-16,12.3,8.2,11.0,492.0,38.0,5.1,7.1,16.0,0.05,0.8,0.08,0.06,0.09,1.1,15.0
02115000,LA MEUSE A REMILLY,2013-06-11,16.8,8.25,9.4,509.0,7.8,2.9,2.5,13.0,0.03,0.5,0.05,0.05,0.02,0.9,7.0
02115000,LA MEUSE A REMILLY,2013-08-06,22.0,8.05,6.9,510.0,4.0,3.1,2.5,10.6,0.04,0.5,0.072,0.05,0.03,0.5,5.0
02115000,LA MEUSE A REMILLY,2013-10-01,15.0,8.1,8.3,540.0,3.0,1.2,3.2,14.9,0.05,0.5,0.097,0.05,0.03,1.4,5.0
02115000,LA MEUSE A REMILLY,2013-11-26,6.2,8.3,9.0,490.0,13.0,12.9,3.2,13.2,0.07,0.5,0.139,0.05,0.03,2.1,5.0
02115200,LA CHIERS A LONGLAVILLE,2013-01-22,4.3,8.35,9.9,1188.0,11.0,9.2,4.2,16.0,0.36,1.9,0.81,1.7,0.32,3.7,21.0
02115200,LA CHIERS A LONGLAVILLE,2013-02-19,4.0,8.0,9.7,612.0,17.0,19.0,5.0,10.0,0.47,2.3,0.37,0.83,0.15,4.0,32.0
02115200,LA CHIERS A LONGLAVILLE,2013-03-19,5.5,7.9,10.0,697.0,32.0,9.2,4.9,9.7,0.25,2.1,0.44,1.07,0.17,5.5,25.0
02115200,LA CHIERS A LONGLAVILLE,2013-04-16,10.9,7.95,10.7,672.0,7.3,2.6,7.7,11.0,0.29,3.3,0.64,2.66,0.47,0.5,19.0
02115200,LA CHIERS A LONGLAVILLE,2013-05-14,11.2,7.9,7.1,653.0,7.5,4.5,5.0,11.0,0.24,2.2,0.61,1.78,0.56,2.4,19.0
02115200,LA CHIERS A LONGLAVILLE,2013-06-11,12.9,7.9,6.8,670.0,5.7,3.5,4.4,14.0,0.29,1.6,0.73,1.12,0.67,1.8,14.0
02115200,LA CHIERS A LONGLAVILLE,2013-07-09,16.0,7.8,5.5,740.0,4.0,4.1,4.7,16.3,0.47,1.3,1.41,0.47,0.89,3.6,8.0
02115200,LA CHIERS A LONGLAVILLE,2013-08-06,18.0,7.6,4.0,770.0,5.0,4.4,4.8,12.9,0.42,1.5,0.923,0.8,0.95,4.7,19.0
02115200,LA CHIERS A LONGLAVILLE,2013-09-03,15.0,7.8,2.8,770.0,4.0,1.9,4.9,20.8,0.81,2.1,1.55,1.7,1.2,5.6,19.0
02115200,LA CHIERS A LONGLAVILLE,2013-10-02,11.0,7.9,9.0,840.0,4.0,2.3,5.4,21.8,0.49,2.3,0.475,1.8,1.0,5.9,18.0
02115200,LA CHIERS A LONGLAVILLE,2013-10-29,11.0,7.8,9.0,530.0,15.0,11.2,6.0,10.5,0.25,1.9,0.484,0.73,0.35,3.8,34.0
02115200,LA CHIERS A LONGLAVILLE,2013-11-26,5.9,8.0,9.4,630.0,10.0,6.2,5.9,13.8,0.33,2.6,0.847,1.7,0.43,5.3,18.0
02115625,LA MOULAINE A HAUCOURT-MOULAINE,2013-02-19,7.9,7.8,10.0,602.0,2.3,1.5,0.5,11.0,0.01,0.5,0.03,0.05,0.01,0.8,5.0
02115625,LA MOULAINE A HAUCOURT-MOULAINE,2013-04-16,9.8,7.9,11.8,626.0,2.0,0.48,1.3,11.0,0.01,0.5,0.018,0.05,0.01,1.0,5.0
02115625,LA MOULAINE A HAUCOURT-MOULAINE,2013-06-11,9.8,7.8,10.3,623.0,2.0,0.77,0.9,9.9,0.01,0.5,0.03,0.05,0.01,0.5,5.0
02115625,LA MOULAINE A HAUCOURT-MOULAINE,2013-08-06,11.0,7.7,9.6,660.0,2.0,0.6,1.6,10.6,0.01,0.5,0.018,0.05,0.01,0.5,5.0
02115625,LA MOULAINE A HAUCOURT-MOULAINE,2013-10-02,9.2,7.8,10.2,670.0,2.0,0.4,0.5,10.5,0.01,0.5,0.015,0.05,0.01,0.9,5.0
02115625,LA MOULAINE A HAUCOURT-MOULAINE,2013-11-26,7.9,7.9,10.5,600.0,3.0,1.4,0.6,11.7,0.02,0.5,0.015,0.05,0.01,1.4,5.0
02115650,LA CHIERS A CONS-LA-GRANDVILLE,2013-01-22,5.9,8.25,10.2,967.0,5.5,4.7,2.8,19.0,0.19,0.7,0.46,0.8,0.24,1.4,9.0
02115650,LA CHIERS A CONS-LA-GRANDVILLE,2013-02-19,5.1,7.9,9.9,665.0,13.0,9.0,3.3,13.0,0.22,1.3,0.3,0.62,0.15,1.1,16.0
02115650,LA CHIERS A CONS-LA-GRANDVILLE,2013-03-19,6.2,8.1,8.4,637.0,39.0,8.9,3.9,13.0,0.28,1.9,0.48,0.98,0.22,6.0,21.0
02115650,LA CHIERS A CONS-LA-GRANDVILLE,2013-04-16,11.7,8.1,12.8,665.0,3.2,1.2,5.8,14.0,0.2,1.5,0.51,0.88,0.38,1.8,9.0
02115650,LA CHIERS A CONS-LA-GRANDVILLE,2013-05-14,10.8,7.9,8.5,653.0,4.3,2.3,3.6,15.0,0.18,1.0,0.5,0.47,0.38,3.1,12.0
02115650,LA CHIERS A CONS-LA-GRANDVILLE,2013-06-11,12.2,8.0,9.8,677.0,2.4,1.9,2.6,15.0,0.15,0.6,0.46,0.28,0.27,2.4,6.0
02115650,LA CHIERS A CONS-LA-GRANDVILLE,2013-07-09,14.0,7.95,8.6,720.0,3.0,1.8,3.0,16.2,0.19,0.5,0.5,0.16,0.26,1.8,8.0
02115650,LA CHIERS A CONS-LA-GRANDVILLE,2013-08-06,16.0,8.2,8.2,740.0,3.0,2.1,3.5,14.5,0.25,0.5,0.587,0.14,0.28,1.2,9.0
02115650,LA CHIERS A CONS-LA-GRANDVILLE,2013-09-03,14.0,7.9,5.5,720.0,2.0,1.3,3.3,17.0,0.31,0.5,0.824,0.17,0.37,1.8,10.0
02115650,LA CHIERS A CONS-LA-GRANDVILLE,2013-10-02,11.0,7.55,9.3,800.0,2.0,1.7,3.5,20.7,0.27,0.8,0.694,0.19,0.21,2.0,11.0
02115650,LA CHIERS A CONS-LA-GRANDVILLE,2013-10-29,12.0,7.2,9.1,590.0,15.0,7.5,5.5,12.9,0.22,1.2,0.441,0.35,0.33,3.1,34.0
02115650,LA CHIERS A CONS-LA-GRANDVILLE,2013-11-26,7.1,7.9,10.2,670.0,4.0,2.8,3.3,17.3,0.25,1.2,0.582,0.81,0.35,3.6,9.0
02115675,LA PIENNE A MERCY-LE-BAS,2013-01-22,,,,,,,,36.0,,,,,,,
02115675,LA PIENNE A MERCY-LE-BAS,2013-02-19,4.8,8.1,13.1,601.0,6.1,5.0,2.5,31.0,0.13,0.8,0.29,0.37,0.2,1.3,9.0
02115675,LA PIENNE A MERCY-LE-BAS,2013-03-19,,,,,,,,35.0,,,,,,,
02115675,LA PIENNE A MERCY-LE-BAS,2013-04-16,12.0,8.25,10.4,651.0,4.2,0.91,3.1,28.0,0.14,0.5,0.41,0.05,0.41,1.3,7.0
02115675,LA PIENNE A MERCY-LE-BAS,2013-05-14,,,,,,,,29.0,,,,,,,
02115675,LA PIENNE A MERCY-LE-BAS,2013-06-11,13.5,8.3,11.7,635.0,6.4,4.4,2.6,29.0,0.1,0.5,0.26,0.05,0.21,0.5,5.0
02115675,LA PIENNE A MERCY-LE-BAS,2013-07-09,,,,,,,,27.0,,,,,,,
02115675,LA PIENNE A MERCY-LE-BAS,2013-08-06,21.0,8.3,10.2,630.0,2.0,1.5,2.6,26.9,0.23,0.5,0.582,0.05,0.13,0.6,7.0
02115675,LA PIENNE A MERCY-LE-BAS,2013-09-03,,,,,,,,31.6,,,,,,,
02115675,LA PIENNE A MERCY-LE-BAS,2013-10-02,11.0,8.2,10.2,730.0,2.0,2.2,3.0,31.4,0.39,0.5,0.995,0.07,0.22,1.7,7.0
02115675,LA PIENNE A MERCY-LE-BAS,2013-10-29,,,,,,,,31.1,,,,,,,
02115675,LA PIENNE A MERCY-LE-BAS,2013-11-26,6.1,8.1,11.7,630.0,7.0,6.5,2.4,31.7,0.15,0.5,0.335,0.16,0.25,2.3,5.0
02115685,LE RUISSEAU DE NANHEUL A PIERREPONT,2013-02-19,7.0,7.9,11.8,524.0,3.4,3.4,1.2,22.0,0.03,0.5,0.08,0.05,0.01,0.9,5.0
02115685,LE RUISSEAU DE NANHEUL A PIERREPONT,2013-04-16,10.2,7.9,10.6,557.0,3.8,1.3,1.3,26.0,0.04,0.5,0.12,0.05,0.01,0.5,5.0
02115685,LE RUISSEAU DE NANHEUL A PIERREPONT,2013-06-11,9.9,7.85,10.5,546.0,2.0,2.2,0.8,20.0,0.02,0.5,0.05,0.05,0.01,0.5,5.0
02115685,LE RUISSEAU DE NANHEUL A PIERREPONT,2013-08-06,13.0,8.1,9.6,590.0,2.0,3.1,1.6,17.3,0.04,0.5,0.089,0.05,0.01,0.5,5.0
02115685,LE RUISSEAU DE NANHEUL A PIERREPONT,2013-10-02,9.8,8.1,10.1,550.0,2.0,1.8,1.3,16.1,0.04,0.5,0.109,0.05,0.03,1.4,5.0
02115685,LE RUISSEAU DE NANHEUL A PIERREPONT,2013-11-26,8.2,7.8,11.1,550.0,6.0,7.0,1.0,23.4,0.03,0.5,0.056,0.05,0.01,1.6,5.0
02115725,LA CRUSNES A LONGUYON,2013-01-22,6.1,7.9,9.5,641.0,8.9,5.0,1.3,25.0,0.04,0.5,0.09,0.07,0.05,1.4,11.0
02115725,LA CRUSNES A LONGUYON,2013-02-19,6.0,8.15,11.6,591.0,5.0,0.29,1.5,23.0,0.03,0.5,0.09,0.05,0.03,0.5,5.0
02115725,LA CRUSNES A LONGUYON,2013-03-19,7.4,7.9,9.7,574.0,9.8,1.9,1.7,30.0,0.07,0.5,0.09,0.07,0.08,1.1,6.0
02115725,LA CRUSNES A LONGUYON,2013-04-16,12.7,7.9,10.0,584.0,4.3,1.1,2.9,25.0,0.03,0.5,0.12,0.05,0.06,1.9,5.0
02115725,LA CRUSNES A LONGUYON,2013-05-14,10.2,7.95,9.9,572.0,5.2,3.6,1.2,21.0,0.03,0.5,0.1,0.05,0.05,1.4,7.0
02115725,LA CRUSNES A LONGUYON,2013-06-11,11.6,8.0,10.0,570.0,2.7,2.7,1.3,20.0,0.03,0.5,0.07,0.05,0.04,0.5,5.0
02115725,LA CRUSNES A LONGUYON,2013-07-09,13.0,7.9,9.1,570.0,3.0,0.1,1.4,18.6,0.03,0.5,0.066,0.05,0.05,1.2,5.0
02115725,LA CRUSNES A LONGUYON,2013-08-06,15.0,8.0,9.6,580.0,2.0,1.9,1.0,16.5,0.03,0.5,0.048,0.05,0.05,0.5,5.0
02115725,LA CRUSNES A LONGUYON,2013-09-03,11.0,8.1,10.2,570.0,2.0,1.4,1.1,15.2,0.02,0.5,0.049,0.08,0.05,0.7,5.0
02115725,LA CRUSNES A LONGUYON,2013-10-02,11.0,8.0,10.2,600.0,2.0,1.8,1.4,16.7,0.03,0.5,0.059,0.05,0.05,1.3,5.0
02115725,LA CRUSNES A LONGUYON,2013-10-29,11.0,8.1,10.3,550.0,20.0,24.0,3.1,25.9,0.08,0.8,0.144,0.05,0.07,2.1,21.0
02115725,LA CRUSNES A LONGUYON,2013-11-26,7.0,8.0,11.0,580.0,5.0,3.1,1.3,23.1,0.04,0.5,0.071,0.05,0.05,1.6,5.0
02115750,LA CHIERS A CHARENCY-VEZIN,2013-01-22,5.6,8.3,11.1,770.0,4.7,4.8,2.9,24.0,0.1,0.5,0.23,0.21,0.19,1.7,11.0
02115750,LA CHIERS A CHARENCY-VEZIN,2013-02-19,6.4,8.0,11.0,621.0,6.2,6.2,1.6,19.0,0.07,0.5,0.21,0.19,0.14,0.9,5.0
02115750,LA CHIERS A CHARENCY-VEZIN,2013-03-19,7.0,8.2,11.0,605.0,11.0,5.0,2.9,22.0,0.09,0.6,0.26,0.25,0.18,2.0,5.0
02115750,LA CHIERS A CHARENCY-VEZIN,2013-04-16,12.2,8.1,12.6,597.0,2.1,1.4,3.6,21.0,0.06,0.5,0.18,0.05,0.12,3.2,6.0
02115750,LA CHIERS A CHARENCY-VEZIN,2013-05-14,11.3,8.0,9.0,588.0,5.0,2.9,2.8,19.0,0.12,0.7,0.38,0.16,0.23,2.0,5.0
02115750,LA CHIERS A CHARENCY-VEZIN,2013-06-11,9.6,8.0,11.0,605.0,3.6,3.4,2.0,18.0,0.08,0.5,0.24,0.11,0.18,0.5,5.0
02115750,LA CHIERS A CHARENCY-VEZIN,2013-07-09,15.0,8.1,11.0,610.0,2.0,1.6,2.0,18.0,0.08,0.5,0.206,0.05,0.06,1.5,5.0
02115750,LA CHIERS A CHARENCY-VEZIN,2013-08-06,18.0,8.0,8.6,610.0,2.0,0.6,2.8,16.0,0.13,0.5,0.293,0.05,0.09,0.5,7.0
02115750,LA CHIERS A CHARENCY-VEZIN,2013-09-03,15.0,7.8,6.5,630.0,2.0,1.4,2.3,18.0,0.15,0.7,0.376,0.06,0.1,3.8,13.0
02115750,LA CHIERS A CHARENCY-VEZIN,2013-10-02,12.0,7.7,8.5,660.0,2.0,1.0,2.0,18.8,0.13,0.5,0.345,0.05,0.03,1.5,5.0
02115750,LA CHIERS A CHARENCY-VEZIN,2013-10-29,12.0,7.3,10.2,510.0,26.0,26.0,5.1,18.4,0.17,1.1,0.363,0.16,0.26,2.9,19.0
02115750,LA CHIERS A CHARENCY-VEZIN,2013-11-26,6.8,8.2,11.5,600.0,5.0,3.6,2.0,20.9,0.1,0.5,0.235,0.05,0.11,1.9,5.0
02115762,LE DORLON A CHARENCY-VEZIN,2013-02-19,5.6,8.0,10.7,435.0,11.0,3.2,0.9,18.0,0.03,0.5,0.07,0.05,0.01,1.5,5.0
02115762,LE DORLON A CHARENCY-VEZIN,2013-04-16,11.6,8.45,12.7,441.0,7.1,0.9,2.6,18.0,0.03,0.5,0.08,0.05,0.02,1.5,5.0
02115762,LE DORLON A CHARENCY-VEZIN,2013-06-11,9.9,8.2,11.0,455.0,14.0,1.9,0.6,16.0,0.02,0.5,0.08,0.05,0.01,0.5,5.0
02115762,LE DORLON A CHARENCY-VEZIN,2013-08-06,12.0,8.2,10.6,470.0,9.0,4.0,1.4,16.3,0.04,0.5,0.071,0.05,0.01,0.5,5.0
02115762,LE DORLON A CHARENCY-VEZIN,2013-10-02,9.7,8.0,10.1,480.0,3.0,1.2,0.8,16.7,0.03,0.5,0.061,0.19,0.03,1.2,5.0
02115762,LE DORLON A CHARENCY-VEZIN,2013-11-26,6.7,8.3,12.3,470.0,4.0,2.5,0.8,18.7,0.04,0.5,0.073,0.05,0.03,1.7,5.0
02115775,LE TON A ECOUVIEZ,2013-01-22,6.6,8.25,10.5,804.0,18.0,14.0,6.5,9.3,0.12,0.6,0.19,0.19,0.09,2.0,24.0
02115775,LE TON A ECOUVIEZ,2013-02-19,6.7,8.0,10.8,652.0,17.0,11.0,6.0,7.7,0.13,0.5,0.17,0.11,0.05,2.9,20.0
02115775,LE TON A ECOUVIEZ,2013-03-19,8.4,8.2,9.2,712.0,17.0,3.8,6.2,6.5,0.12,0.6,0.25,0.1,0.06,2.8,15.0
02115775,LE TON A ECOUVIEZ,2013-04-16,15.2,8.0,8.2,793.0,20.0,9.5,11.0,7.2,0.14,1.0,0.21,0.11,0.07,1.4,37.0
02115775,LE TON A ECOUVIEZ,2013-05-14,13.8,8.1,8.5,817.0,28.0,11.0,11.0,6.6,0.14,1.1,0.28,0.13,0.07,4.3,42.0
02115775,LE TON A ECOUVIEZ,2013-06-11,15.5,8.0,8.7,667.0,19.0,5.9,6.5,6.7,0.08,0.8,0.27,0.12,0.11,1.6,19.0
02115775,LE TON A ECOUVIEZ,2013-07-09,19.0,7.95,8.2,780.0,20.0,8.2,7.4,6.6,0.12,0.8,0.229,0.19,0.09,3.6,26.0
02115775,LE TON A ECOUVIEZ,2013-08-06,21.0,7.9,6.3,880.0,20.0,7.9,11.0,5.8,0.15,0.8,0.372,0.08,0.08,2.9,39.0
02115775,LE TON A ECOUVIEZ,2013-09-03,17.0,8.3,5.7,840.0,17.0,9.9,9.9,6.3,0.18,0.7,0.318,0.11,0.07,3.3,37.0
02115775,LE TON A ECOUVIEZ,2013-10-02,12.0,7.6,6.0,590.0,38.0,35.2,5.0,7.2,0.16,1.1,0.264,0.12,0.08,3.3,35.0
02115775,LE TON A ECOUVIEZ,2013-10-29,14.0,7.9,9.0,650.0,32.0,22.8,8.2,5.9,0.2,1.1,0.28,0.05,0.06,3.5,47.0
02115775,LE TON A ECOUVIEZ,2013-11-26,8.8,8.1,10.0,820.0,13.0,11.9,9.3,6.7,0.14,0.6,0.266,0.1,0.07,4.1,26.0
02115790,L'OTHAIN A HOUDELAUCOURT,2013-01-22,,,,,,,,28.0,,,,,,,
02115790,L'OTHAIN A HOUDELAUCOURT,2013-02-19,2.9,8.1,12.1,643.0,12.0,0.51,3.8,35.0,0.06,0.6,0.14,0.08,0.06,2.4,10.0
02115790,L'OTHAIN A HOUDELAUCOURT,2013-03-19,,,,,,,,43.0,,,,,,,
02115790,L'OTHAIN A HOUDELAUCOURT,2013-04-16,12.1,8.0,9.6,625.0,3.4,1.1,4.1,21.0,0.03,0.5,0.06,0.05,0.23,1.2,9.0
02115790,L'OTHAIN A HOUDELAUCOURT,2013-05-14,,,,,,,,19.0,,,,,,,
02115790,L'OTHAIN A HOUDELAUCOURT,2013-06-11,12.8,7.6,11.6,697.0,2.0,1.5,4.1,19.0,0.07,0.5,0.18,0.05,0.23,0.9,8.0
02115790,L'OTHAIN A HOUDELAUCOURT,2013-07-09,,,,,,,,17.2,,,,,,,
02115790,L'OTHAIN A HOUDELAUCOURT,2013-08-06,21.0,8.0,7.6,720.0,15.0,4.7,4.3,3.6,0.18,0.7,0.417,0.12,0.16,0.8,14.0
02115790,L'OTHAIN A HOUDELAUCOURT,2013-09-03,,,,,,,,4.1,,,,,,,
02115790,L'OTHAIN A HOUDELAUCOURT,2013-10-02,11.0,8.0,8.1,770.0,19.0,11.8,3.7,10.9,0.11,0.7,0.229,0.07,0.09,1.8,11.0
02115790,L'OTHAIN A HOUDELAUCOURT,2013-11-26,5.2,8.0,11.0,670.0,8.0,5.0,3.0,28.0,0.07,0.5,0.123,0.06,0.09,2.0,5.0
02115800,L'OTHAIN A OTHE,2013-01-22,3.5,7.6,10.6,626.0,5.2,4.4,2.1,34.0,0.05,0.9,0.11,0.13,0.09,1.2,10.0
02115800,L'OTHAIN A OTHE,2013-02-19,5.0,8.2,12.7,590.0,8.5,7.1,2.5,28.0,0.04,0.5,0.1,0.07,0.06,1.0,8.0
02115800,L'OTHAIN A OTHE,2013-03-19,6.2,8.25,10.7,561.0,11.0,4.6,2.5,26.0,0.03,0.5,0.015,0.05,0.06,1.1,5.0
02115800,L'OTHAIN A OTHE,2013-04-16,12.9,8.2,9.7,531.0,15.0,3.6,3.3,29.0,0.03,0.6,0.09,0.05,0.16,1.5,9.0
02115800,L'OTHAIN A OTHE,2013-05-14,13.5,8.25,9.9,702.0,14.0,10.0,3.3,24.0,0.04,0.5,0.05,0.05,0.11,1.9,10.0
